tau,c_fx_fx,c_fx_fy,c_fy_fy
0.00612300,-59822427.77573530,4570002.38970588,-71629255.05514705
0.00612450,-59812906.65441176,4709274.44852941,-71492680.69852941
0.00612600,-59807124.11764706,4842427.20588235,-71353729.59558824
0.00612750,-59806071.50735294,4969662.50000000,-71210382.53676471
0.00612900,-59807691.54411764,5090464.70588235,-71066001.10294117
0.00613050,-59813392.46323530,5206078.67647059,-70917824.13602941
0.00613200,-59823162.68382353,5314309.96323529,-70767789.88970588
0.00613350,-59835342.27941176,5416917.68382353,-70616413.19852941
0.00613500,-59852095.64338236,5514307.16911765,-70462203.23529412
0.00613650,-59871508.45588236,5605981.61764706,-70305001.10294117
0.00613800,-59895020.95588236,5690618.19852941,-70147486.32352941
0.00613950,-59922079.59558824,5770552.20588235,-69988982.64705883
0.00614100,-59953530.88235294,5844707.53676471,-69828016.54411764
0.00614250,-59986350.12867647,5912958.93198529,-69665461.58088236
0.00614400,-60024639.94485294,5976552.94117647,-69502916.36029412
0.00614550,-60065224.08088236,6033731.67279412,-69339886.58088236
0.00614700,-60109366.54411764,6086066.36029412,-69174917.05882353
0.00614850,-60157027.57352941,6132347.97794118,-69009877.02205883
0.00615000,-60207282.72058824,6174271.32352941,-68844701.15808824
0.00615150,-60261385.66176470,6211314.70588235,-68679659.64154412
0.00615300,-60317925.00000000,6242832.35294118,-68514976.10294117
0.00615450,-60378989.33823530,6269808.82352941,-68349437.57352941
0.00615600,-60441714.04411764,6292058.08823529,-68184406.80147059
0.00615750,-60508476.02941176,6310057.66544118,-68020598.52941176
0.00615900,-60577679.57720588,6323011.76470588,-67857151.47058824
0.00616050,-60649398.69485294,6331813.58455882,-67693852.31617647
0.00616200,-60724446.69117647,6336399.00735294,-67532206.54411764
0.00616350,-60802735.44117647,6336766.72794118,-67371542.64705883
0.00616500,-60882831.93014706,6332650.73529412,-67211630.05514705
0.00616650,-60966236.63602941,6325920.69852941,-67053052.13235294
0.00616800,-61051610.49632353,6314220.79044118,-66895667.57352941
0.00616950,-61139707.53676470,6300261.21323529,-66739342.88602941
0.00617100,-61230535.66176470,6282834.74264706,-66585516.17647059
0.00617250,-61323270.90441176,6261261.61764706,-66432580.88235294
0.00617400,-61418118.19852941,6237567.83088235,-66281629.43014706
0.00617550,-61514351.41544118,6210640.99264706,-66132227.94117647
0.00617700,-61614735.00000000,6180861.58088235,-65984656.78308824
0.00617850,-61715307.35294118,6149180.69852941,-65839470.95588236
0.00618000,-61818456.43382353,6114117.64705882,-65694709.35661764
0.00618150,-61922873.49264706,6078309.77941176,-65552643.05147059
0.00618300,-62030786.72794118,6039341.32352941,-65412319.92647059
0.00618450,-62137891.17647059,5999661.02941176,-65273296.13970588
0.00618600,-62247677.94117647,5957629.44852941,-65136600.00000000
0.00618750,-62357527.38970588,5915086.45955882,-65002137.50000000
0.00618900,-62470514.60477941,5870001.83823529,-64868830.88235294
0.00619050,-62583646.94852941,5824976.83823529,-64737906.15808824
0.00619200,-62698202.61580882,5778691.54411765,-64607688.41911764
0.00619350,-62814066.89338236,5731692.09558824,-64480386.74632353
0.00619500,-62930373.47426470,5685426.47058824,-64354463.38235294
0.00619650,-63048612.68382353,5638187.88602941,-64229383.93382353
0.00619800,-63167213.05147059,5591245.91911765,-64106983.27205882
0.00619950,-63285516.83823530,5544979.09926471,-63985554.74264706
0.00620100,-63405550.77205882,5498473.89705882,-63866216.23161764
0.00620250,-63525405.93750000,5453177.00367647,-63747817.13235294
0.00620400,-63646487.31617647,5408282.11397059,-63630813.14338236
0.00620550,-63769005.64338236,5364216.91176471,-63516084.19117647
0.00620700,-63890582.29779412,5322543.54779412,-63401651.63602941
0.00620850,-64012305.69852941,5281136.85661765,-63289084.37500000
0.00621000,-64134950.99264706,5242389.15441176,-63177651.28676470
0.00621150,-64258025.40441176,5203927.55514706,-63067535.47794118
0.00621300,-64380360.18382353,5169314.81617647,-62958609.74264706
0.00621450,-64504131.98529412,5135708.82352941,-62850511.94852941
0.00621600,-64627001.28676470,5105035.84558824,-62744577.97794118
0.00621750,-64750528.86029412,5075553.49264706,-62637770.91911764
0.00621900,-64873508.63970588,5049520.88235294,-62533517.29779412
0.00622050,-64996963.05147059,5026782.51838235,-62429909.54044118
0.00622200,-65119544.06250000,5007253.43750000,-62327269.06801470
0.00622350,-65242433.60294118,4989439.44852941,-62226174.44852941
0.00622500,-65366198.34558824,4975195.75367647,-62125540.58823530
0.00622650,-65488879.41176470,4964250.91911765,-62025695.77205882
0.00622800,-65611129.72426470,4956236.94852941,-61927142.83088236
0.00622950,-65733879.79411764,4952689.70588235,-61829319.85294118
0.00623100,-65856272.99632353,4952686.48897059,-61732385.97426470
0.00623250,-65979109.35661764,4955234.52205882,-61636704.43014706
0.00623400,-66100387.90441176,4962755.62500000,-61542371.93014706
0.00623550,-66221200.18382353,4973966.96691176,-61448668.75000000
0.00623700,-66342620.58823530,4988541.93014706,-61355874.88970588
0.00623850,-66462733.08823530,5007552.24264706,-61264080.88235294
0.00624000,-66584282.51838236,5029621.50735294,-61172587.13235294
0.00624150,-66704070.95588236,5056660.99264706,-61083122.61029412
0.00624300,-66822987.50000000,5087364.33823529,-60994698.19852941
0.00624450,-66942051.28676470,5121762.15073529,-60906929.59558824
0.00624600,-67060435.47794118,5161274.08088235,-60820071.17647059
0.00624750,-67178487.13235295,5204486.76470588,-60735585.66176470
0.00624900,-67295664.31985295,5251295.22058824,-60650910.99264706
0.00625050,-67412661.39705883,5303122.50000000,-60568566.74632353
0.00625200,-67529198.40073529,5359352.38970588,-60486701.78308824
0.00625350,-67644685.11029412,5418509.11764706,-60406430.88235294
0.00625500,-67759038.41911764,5482659.97977941,-60327541.36029412
0.00625650,-67872984.74264705,5550263.23529412,-60248130.33088236
0.00625800,-67985465.07352941,5622851.47058824,-60171385.84558824
0.00625950,-68097935.95588236,5698602.64705882,-60095293.91544118
0.00626100,-68208797.42647059,5779293.93382353,-60020531.25000000
0.00626250,-68317777.94117647,5862601.08455882,-59946582.16911764
0.00626400,-68426404.59558824,5951334.37500000,-59874309.55882353
0.00626550,-68533795.03676471,6043674.26470588,-59802785.23897059
0.00626700,-68639300.75367647,6139788.19852941,-59732134.92647059
0.00626850,-68745161.39705883,6239070.77205882,-59662377.02205882
0.00627000,-68848027.51838236,6342820.03676471,-59593885.14705882
0.00627150,-68949339.52205883,6450295.95588235,-59526721.87500000
0.00627300,-69049344.70588236,6561303.89705882,-59459845.77205882
0.00627450,-69147500.44117647,6676125.91911765,-59393457.35294118
0.00627600,-69244107.00367647,6794175.91911765,-59327478.21691176
0.00627750,-69337927.48161764,6915833.85294118,-59262716.28676470
0.00627900,-69430463.82352941,7041058.27205882,-59197793.93382353
0.00628050,-69520863.82352941,7169505.45955882,-59133104.06250000
0.00628200,-69608888.41911764,7300780.75367647,-59068853.30882353
0.00628350,-69694668.78676471,7436144.48529412,-59005440.07352941
0.00628500,-69777988.29044117,7573477.94117647,-58940480.05514706
0.00628650,-69859329.77941176,7715670.22058824,-58877091.74632353
0.00628800,-69937599.81617647,7858568.34558824,-58811752.51838236
0.00628950,-70013359.19117647,8005516.91176471,-58746522.24264706
0.00629100,-70086828.45588236,8155017.29779412,-58681262.88602941
0.00629250,-70157215.62500000,8308060.80882353,-58614502.59191176
0.00629400,-70224678.30882353,8462473.45036765,-58546089.26470588
0.00629550,-70289022.42647059,8620854.96323529,-58477240.03676470
0.00629700,-70350855.24448529,8780377.94117647,-58407884.19117647
0.00629850,-70409729.04411764,8941865.84558824,-58335943.38235294
0.00630000,-70464986.21323529,9106300.91911765,-58262358.82352941
0.00630150,-70517060.66176471,9273096.72794118,-58187021.87500000
0.00630300,-70566349.63235295,9442064.30147059,-58110258.45588236
0.00630450,-70612638.78676471,9611850.91911765,-58030212.68382353
0.00630600,-70654985.27573529,9784147.42647059,-57947697.05882353
0.00630750,-70694055.99264705,9958451.86250000,-57862134.35661764
0.00630900,-70731056.17279412,10133984.37500000,-57773491.39705882
0.00631050,-70763904.96323529,10310316.83823529,-57683891.74632353
0.00631200,-70793284.74264705,10489514.61213235,-57589407.94669118
0.00631350,-70820092.22426471,10668272.42647059,-57491207.24264706
0.00631500,-70842967.46323529,10850233.28860294,-57389211.08455882
0.00631650,-70863518.19852941,11031704.90441176,-57284769.48529412
0.00631800,-70879502.20588236,11214500.55147059,-57173861.96691176
0.00631950,-70893025.25735295,11399164.04411765,-57060095.18382353
0.00632100,-70903669.85294117,11583843.56617647,-56941440.44117647
0.00632250,-70912089.15441176,11768630.43750000,-56819823.73161764
0.00632400,-70916052.75735295,11955124.55882353,-56691829.46691176
0.00632550,-70917902.16911764,12142171.23161765,-56558565.25735294
0.00632700,-70917017.33639705,12328348.34558824,-56420683.08823530
0.00632850,-70913223.34558824,12515892.97794118,-56278180.14705882
0.00633000,-70906551.02941176,12703786.39705882,-56129842.83088236
0.00633150,-70898415.62500000,12890799.77941176,-55976694.61397059
0.00633300,-70887328.71323529,13078419.11764706,-55816943.14338236
0.00633450,-70874079.46691176,13265763.05147059,-55651907.00367647
0.00633600,-70859455.11029412,13453353.10661765,-55481759.19117647
0.00633750,-70841715.80882353,13641117.92279412,-55305533.45588236
0.00633900,-70822990.44117647,13827534.55882353,-55122002.94117647
0.00634050,-70803495.12867647,14014194.50367647,-54933995.22058824
0.00634200,-70780598.71323529,14200587.68382353,-54739905.97426470
0.00634350,-70757827.68382353,14386400.34926471,-54539516.17647059
0.00634500,-70733097.79411764,14571610.29411765,-54333562.68382353
0.00634650,-70708553.30882353,14755232.16911765,-54120929.11764706
0.00634800,-70682122.23345588,14939460.66176471,-53903629.20955882
0.00634950,-70656175.27573529,15122018.75000000,-53679417.61029412
0.00635100,-70629564.04411764,15303899.44852941,-53449413.47426470
0.00635250,-70603527.44485295,15485479.96323529,-53214284.06250000
0.00635400,-70576479.81617647,15665604.77941176,-52972192.55514706
0.00635550,-70550811.21323529,15844834.92647059,-52725589.52205882
0.00635700,-70525465.47794117,16023184.22794118,-52472769.39338236
0.00635850,-70501141.54411764,16199870.77205882,-52215304.70588236
0.00636000,-70477352.57352941,16376104.09926471,-51952272.94117647
0.00636150,-70454415.80882353,16551467.04044118,-51683487.64705882
0.00636300,-70433528.30882353,16725900.55147059,-51410039.03308824
0.00636450,-70414107.90441176,16897978.12500000,-51132548.16176470
0.00636600,-70396240.44117647,17068518.10661765,-50849896.32352941
0.00636750,-70380902.02205883,17238969.63235294,-50562402.38970588
0.00636900,-70367832.72058824,17407603.45588235,-50270752.57352941
0.00637050,-70357142.83088236,17574531.66544118,-49975499.26470588
0.00637200,-70348982.35294117,17740174.55882353,-49676024.44852941
0.00637350,-70344095.40441176,17905543.19852941,-49373879.30147059
0.00637500,-70341520.77205883,18068016.17647059,-49068024.81617647
0.00637650,-70343147.61029412,18228893.80514706,-48758992.83088236
0.00637800,-70347563.21139705,18388827.20588235,-48447697.62867647
0.00637950,-70355796.87500000,18547742.33455882,-48133557.81250000
0.00638100,-70367253.86029412,18703861.13970588,-47816475.18382353
0.00638250,-70383252.94117647,18859683.87867647,-47497894.85294118
0.00638400,-70403572.61029412,19012819.98161765,-47177943.56617647
0.00638550,-70427592.73897059,19164170.88235294,-46856092.16911764
0.00638700,-70456186.91176471,19314461.43382353,-46534353.23529412
0.00638850,-70489439.15441176,19463029.54044118,-46210678.49264706
0.00639000,-70526759.61397059,19609046.28676471,-45886922.68382353
0.00639150,-70569625.36764705,19754244.11764706,-45563309.88970588
0.00639300,-70617344.50367647,19896666.93014706,-45239269.85294118
0.00639450,-70669254.04411764,20037210.29411765,-44915741.10294118
0.00639600,-70726849.02573529,20175892.42647059,-44592745.07352941
0.00639750,-70789214.31985295,20312168.86029412,-44270956.80147059
0.00639900,-70857119.46691176,20447653.30882353,-43950769.22794118
0.00640050,-70930907.90441176,20579014.17279412,-43632596.06617647
0.00640200,-71009704.59558824,20708917.64705882,-43315532.35294118
0.00640350,-71093317.58272059,20837439.15441176,-43000801.70955882
0.00640500,-71183295.16544117,20962413.78676471,-42689381.80147059
0.00640650,-71277916.36029412,21085377.94117647,-42379425.55147059
0.00640800,-71378037.72058824,21205882.75735294,-42073805.69852941
0.00640950,-71483428.75000000,21323432.90441176,-41771906.94852941
0.00641100,-71595979.77941176,21438585.47794118,-41471283.45588236
0.00641250,-71712582.56764707,21551152.20588235,-41175562.37132353
0.00641400,-71834808.27205883,21660649.31985294,-40883971.32352941
0.00641550,-71963141.69117647,21767660.47794118,-40597009.19117647
0.00641700,-72096224.63235295,21870437.13235294,-40314570.97426470
0.00641850,-72235690.84558824,21971168.58455882,-40036273.16176470
0.00642000,-72379505.14705883,22068441.61764706,-39763511.32352941
0.00642150,-72529484.41672793,22162154.41176471,-39494715.62500000
0.00642300,-72683921.69117647,22252606.28492647,-39231581.43382353
0.00642450,-72844392.46323529,22338791.17647059,-38972613.97058824
0.00642600,-73008812.44485295,22423142.83088235,-38720776.83823530
0.00642750,-73179152.20588236,22502456.50735294,-38473010.84558824
0.00642900,-73354920.31250000,22577945.03676471,-38231015.56985294
0.00643050,-73535157.72058824,22651116.48897059,-37994446.13970588
0.00643200,-73720248.34558824,22718461.19485294,-37763693.56617647
0.00643350,-73909028.34558824,22782419.48529412,-37538731.80147059
0.00643500,-74103019.79779412,22841949.81617647,-37318611.21323530
0.00643650,-74301499.81617647,22897536.59926471,-37104118.19852941
0.00643800,-74505066.61764705,22948797.64705882,-36895413.05147059
0.00643950,-74712882.99632353,22995559.44852941,-36691666.89338236
0.00644100,-74924687.09558824,23037727.75735294,-36493848.10661764
0.00644250,-75140322.13235295,23074812.13235294,-36300497.97794118
0.00644400,-75358993.11213236,23107853.79963235,-36112044.20955882
0.00644550,-75582066.59926471,23136669.48529412,-35928775.18382353
0.00644700,-75809520.58823529,23159213.60294118,-35750899.26470588
0.00644850,-76039539.33823529,23178064.33823529,-35575971.13970588
0.00645000,-76274457.64705883,23190691.72794118,-35406821.13419118
0.00645150,-76510984.00735295,23200213.78676471,-35241375.69852941
0.00645300,-76751563.49264705,23203648.29044118,-35080160.47794118
0.00645450,-76994611.39705883,23201580.86397059,-34922210.29411764
0.00645600,-77241636.94852941,23195210.84558824,-34768001.36029412
0.00645750,-77491041.78308824,23183056.43382353,-34617587.13235294
0.00645900,-77742002.41360295,23166689.90808824,-34470030.51470588
0.00646050,-77997143.67647059,23144969.19117647,-34325563.34558824
0.00646200,-78254112.48161764,23118100.55147059,-34183258.63970588
0.00646350,-78513665.62500000,23086115.99264706,-34043489.88970588
0.00646500,-78775193.75000000,23049480.05514706,-33906609.19117647
0.00646650,-79038804.43014705,23007575.55147059,-33771307.90441176
0.00646800,-79305411.50735295,22961529.41176471,-33637839.52205882
0.00646950,-79572084.55882353,22909601.06617647,-33506356.61764706
0.00647100,-79841397.84926471,22854039.33823529,-33375158.30882353
0.00647250,-80112762.92279412,22792887.50000000,-33247793.45588235
0.00647400,-80384882.29779412,22728001.10294118,-33120077.20588235
0.00647550,-80658449.09742647,22657644.66911765,-32993452.48161765
0.00647700,-80932642.97794117,22584513.97058824,-32867868.01470588
0.00647850,-81208823.80514705,22506867.46323529,-32742439.33823529
0.00648000,-81485485.29411764,22425380.88235294,-32618872.42647059
0.00648150,-81762617.46323529,22339687.97794118,-32495894.32352941
0.00648300,-82040770.58823529,22251231.61764706,-32372810.84558824
0.00648450,-82319039.52205883,22158137.09558824,-32250304.41727941
0.00648600,-82597722.24264705,22062023.73161765,-32128865.91911765
